0.84173958, 0.07732887, 0.08131755, 0.05313948, 0.08453423, 0.06613484, 0.05056613, 0.06562017, 0.06381884, 0.06639218, 0.06201750, 0.06291817, 0.06356150, 0.06291817, 0.05854349, 0.05584148, 0.09830160, 0.06755018, 0.06278950, 0.05571282, 0.04927946, 0.04953680, 0.06806485, 0.05404014, 0.04541945, 0.05005147, 0.04001544, 0.03975811, 0.04683479, 0.04155944, 0.04181678, 0.04632012, 0.04915080, 0.03924344, 0.04554812, 0.03988677, 0.04001544, 0.04464745, 0.04336078, 0.05211014, 0.08286155, 0.07565620, 0.06471951, 0.05751415, 0.07475553, 0.08299022, 0.07385486, 0.10164694, 0.07732887, 0.08389089, 0.12570767, 0.12763767, 0.14989707, 0.10499228, 0.13136902, 0.19351518, 0.24137931, 0.13638703, 0.09624292, 0.05198147, 0.05120947, 0.05120947, 0.05159547
0.07732887, 0.84096758, 0.20844056, 0.08414822, 0.14976840, 0.14809573, 0.06793618, 0.12995368, 0.10126094, 0.08800823, 0.08157488, 0.07642820, 0.07243953, 0.07334020, 0.06896552, 0.06369017, 0.05892949, 0.06742151, 0.06664951, 0.05764282, 0.04181678, 0.04207411, 0.05120947, 0.04078744, 0.03885744, 0.03602676, 0.04953680, 0.04915080, 0.04722079, 0.04979413, 0.04966547, 0.05056613, 0.05622748, 0.05532681, 0.05609882, 0.04953680, 0.04902213, 0.03988677, 0.04644879, 0.03872877, 0.05211014, 0.04670612, 0.04246011, 0.03898610, 0.04400412, 0.04670612, 0.04194545, 0.05339681, 0.05481215, 0.06369017, 0.07192486, 0.05455481, 0.08980957, 0.08749357, 0.08208955, 0.11309830, 0.09559959, 0.14050437, 0.20329388, 0.05108080, 0.05056613, 0.05120947, 0.05082347
0.08131755, 0.20844056, 0.80764282, 0.15169840, 0.16713845, 0.36927432, 0.11914565, 0.24819866, 0.18000515, 0.12120432, 0.12056099, 0.11232630, 0.10229027, 0.10087494, 0.09315492, 0.08903757, 0.06716418, 0.08878024, 0.08787957, 0.07243953, 0.04863613, 0.04451879, 0.06356150, 0.03782810, 0.03692743, 0.03821410, 0.04722079, 0.04889346, 0.04310345, 0.04992280, 0.04940813, 0.05030880, 0.06163150, 0.06381884, 0.06266083, 0.06034483, 0.06047349, 0.04258878, 0.05262481, 0.03962944, 0.05339681, 0.04464745, 0.03950077, 0.03769943, 0.04091611, 0.04477612, 0.03950077, 0.05236747, 0.05725682, 0.07205353, 0.07771487, 0.05468348, 0.11657231, 0.11785898, 0.09006691, 0.16405044, 0.11091096, 0.17961915, 0.48069995, 0.05802882, 0.05725682, 0.05764282, 0.05815749
0.05313948, 0.08414822, 0.15169840, 0.75926402, 0.07578487, 0.18142048, 0.16984045, 0.11773031, 0.13046835, 0.07269686, 0.09675759, 0.10151827, 0.08890890, 0.09045291, 0.08685023, 0.08479156, 0.04709213, 0.07925888, 0.07990221, 0.07102419, 0.04696346, 0.04400412, 0.04207411, 0.03641276, 0.03692743, 0.03486876, 0.05429748, 0.05519815, 0.05416881, 0.05944416, 0.05802882, 0.06510551, 0.08273289, 0.08389089, 0.08466289, 0.07578487, 0.07334020, 0.04966547, 0.06047349, 0.04246011, 0.03795677, 0.03564076, 0.04709213, 0.04258878, 0.03615543, 0.03461143, 0.04258878, 0.03821410, 0.03345342, 0.04516212, 0.04837880, 0.04053011, 0.05699949, 0.05880082, 0.04760679, 0.06806485, 0.05262481, 0.06986619, 0.11798765, 0.05790015, 0.05854349, 0.05815749, 0.05841482
0.08453423, 0.14976840, 0.16713845, 0.07578487, 0.85743695, 0.16430777, 0.07372620, 0.18386516, 0.12442100, 0.13947504, 0.09868760, 0.08890890, 0.07900154, 0.07797221, 0.07642820, 0.07205353, 0.07256819, 0.07527020, 0.07256819, 0.05931549, 0.04825013, 0.04734946, 0.06330417, 0.03538343, 0.03551209, 0.03911477, 0.04426145, 0.04812146, 0.04207411, 0.04876480, 0.05069480, 0.04760679, 0.05558415, 0.05313948, 0.05172414, 0.05404014, 0.05082347, 0.04516212, 0.04644879, 0.04040144, 0.04387545, 0.04194545, 0.04181678, 0.04181678, 0.04258878, 0.04387545, 0.04271745, 0.05018013, 0.04580546, 0.05313948, 0.06549151, 0.05275347, 0.08865157, 0.07308286, 0.07153886, 0.10640762, 0.09225425, 0.11194030, 0.15388574, 0.05005147, 0.04992280, 0.05043747, 0.05043747
0.06613484, 0.14809573, 0.36927432, 0.18142048, 0.16430777, 0.80995883, 0.15401441, 0.38677303, 0.27779207, 0.16417910, 0.17138446, 0.15916109, 0.13741637, 0.13111168, 0.12326300, 0.11541431, 0.06742151, 0.11489964, 0.10949563, 0.09212558, 0.05313948, 0.04644879, 0.06407617, 0.03718477, 0.03821410, 0.04284611, 0.05146680, 0.05133814, 0.04966547, 0.05416881, 0.05558415, 0.05249614, 0.07025219, 0.06806485, 0.06870818, 0.06857952, 0.06703551, 0.04902213, 0.06034483, 0.04207411, 0.04541945, 0.04361812, 0.04027277, 0.03988677, 0.03937210, 0.03937210, 0.04078744, 0.04297478, 0.04632012, 0.05494081, 0.05777149, 0.04490479, 0.08183222, 0.07938755, 0.06227483, 0.10524961, 0.07964488, 0.11039629, 0.24781266, 0.05880082, 0.05957283, 0.05957283, 0.05983016
0.05056613, 0.06793618, 0.11914565, 0.16984045, 0.07372620, 0.15401441, 0.75810602, 0.12879568, 0.25154400, 0.12583634, 0.22902728, 0.28062275, 0.24073598, 0.24266598, 0.23880597, 0.22465260, 0.07655687, 0.19994853, 0.20432321, 0.18373649, 0.07694287, 0.07334020, 0.07424086, 0.04130211, 0.05056613, 0.05043747, 0.03769943, 0.03860010, 0.04091611, 0.04426145, 0.03975811, 0.05056613, 0.09366958, 0.09405558, 0.08826557, 0.08504889, 0.07758621, 0.04644879, 0.05957283, 0.04104478, 0.04040144, 0.04014411, 0.03937210, 0.03988677, 0.03628410, 0.03860010, 0.03718477, 0.04014411, 0.04040144, 0.04387545, 0.04323212, 0.04104478, 0.05416881, 0.05571282, 0.04799279, 0.06639218, 0.05249614, 0.07012352, 0.10319094, 0.06664951, 0.06729285, 0.06664951, 0.06677818
0.06562017, 0.12995368, 0.24819866, 0.11773031, 0.18386516, 0.38677303, 0.12879568, 0.82822954, 0.24884200, 0.18605250, 0.16572311, 0.14410705, 0.12982501, 0.12043232, 0.11682964, 0.10306227, 0.07565620, 0.10833762, 0.10627895, 0.08453423, 0.05905816, 0.05468348, 0.06497684, 0.03448276, 0.04091611, 0.04606279, 0.04696346, 0.04953680, 0.04439012, 0.05095214, 0.05313948, 0.04940813, 0.06343284, 0.06188883, 0.05970149, 0.06266083, 0.06034483, 0.04271745, 0.05326814, 0.04104478, 0.03988677, 0.03898610, 0.04194545, 0.03860010, 0.03834277, 0.03602676, 0.03924344, 0.03898610, 0.04091611, 0.04709213, 0.05661348, 0.04516212, 0.07449820, 0.07231086, 0.06240350, 0.09469892, 0.07398353, 0.09894493, 0.18000515, 0.05545548, 0.05506948, 0.05506948, 0.05481215
0.06381884, 0.10126094, 0.18000515, 0.13046835, 0.12442100, 0.27779207, 0.25154400, 0.24884200, 0.80082347, 0.25630468, 0.39861040, 0.35949563, 0.28898610, 0.26762738, 0.25334534, 0.22503860, 0.10023160, 0.22439527, 0.21860525, 0.16121976, 0.07964488, 0.06999485, 0.08787957, 0.03679876, 0.04529079, 0.04966547, 0.04130211, 0.04040144, 0.04413278, 0.04284611, 0.04181678, 0.04889346, 0.07308286, 0.07372620, 0.07128152, 0.07256819, 0.06600618, 0.05082347, 0.05892949, 0.04258878, 0.03769943, 0.03512609, 0.03769943, 0.04014411, 0.03705610, 0.03383942, 0.03602676, 0.03860010, 0.03628410, 0.04374678, 0.04786413, 0.04503345, 0.06433350, 0.05918682, 0.05648482, 0.08569223, 0.06896552, 0.08350489, 0.14179104, 0.06021616, 0.06073083, 0.06047349, 0.06034483
0.06639218, 0.08800823, 0.12120432, 0.07269686, 0.13947504, 0.16417910, 0.12583634, 0.18605250, 0.25630468, 0.83878024, 0.23340196, 0.19209985, 0.18026248, 0.16868245, 0.15941843, 0.14487905, 0.10537828, 0.15658775, 0.15079774, 0.12133299, 0.07552753, 0.07102419, 0.09302625, 0.04336078, 0.05005147, 0.05712815, 0.04439012, 0.04246011, 0.04027277, 0.04271745, 0.04310345, 0.04091611, 0.06047349, 0.06407617, 0.05725682, 0.06240350, 0.05841482, 0.05095214, 0.05597015, 0.04503345, 0.03975811, 0.04027277, 0.04464745, 0.04413278, 0.04220278, 0.04027277, 0.04053011, 0.04413278, 0.04104478, 0.04632012, 0.04837880, 0.04220278, 0.05867216, 0.05854349, 0.05429748, 0.07334020, 0.06304683, 0.07385486, 0.10306227, 0.05699949, 0.05738549, 0.05725682, 0.05751415
0.06201750, 0.08157488, 0.12056099, 0.09675759, 0.09868760, 0.17138446, 0.22902728, 0.16572311, 0.39861040, 0.23340196, 0.80326814, 0.52071539, 0.43978384, 0.39333505, 0.36168296, 0.29554812, 0.12467833, 0.33028821, 0.32359753, 0.23095728, 0.09894493, 0.09328358, 0.10267627, 0.04747813, 0.05609882, 0.06085950, 0.03885744, 0.03872877, 0.04014411, 0.04143078, 0.03808543, 0.04464745, 0.06471951, 0.06690685, 0.06369017, 0.06497684, 0.06034483, 0.04876480, 0.05404014, 0.04001544, 0.03667010, 0.03872877, 0.03731343, 0.04027277, 0.03808543, 0.03615543, 0.03628410, 0.04181678, 0.03602676, 0.04181678, 0.04889346, 0.04554812, 0.05944416, 0.05018013, 0.05506948, 0.07745754, 0.06381884, 0.06587751, 0.10383428, 0.06433350, 0.06433350, 0.06317550, 0.06433350
0.06291817, 0.07642820, 0.11232630, 0.10151827, 0.08890890, 0.15916109, 0.28062275, 0.14410705, 0.35949563, 0.19209985, 0.52071539, 0.79554812, 0.54104478, 0.49768399, 0.46152856, 0.37789501, 0.11580031, 0.40259907, 0.39899640, 0.28319609, 0.10988163, 0.10074627, 0.10615028, 0.04760679, 0.06137416, 0.06420484, 0.03744210, 0.03525476, 0.04155944, 0.03872877, 0.03692743, 0.04619146, 0.06922285, 0.07243953, 0.06767885, 0.06909418, 0.06163150, 0.04734946, 0.05712815, 0.04065878, 0.03872877, 0.03924344, 0.03422542, 0.03872877, 0.03757077, 0.03602676, 0.03499743, 0.04143078, 0.03654143, 0.04310345, 0.04915080, 0.04632012, 0.06047349, 0.05622748, 0.05571282, 0.07629954, 0.06266083, 0.06253217, 0.09714359, 0.06999485, 0.07102419, 0.06986619, 0.07076686
