0.78731343, 0.15697375, 0.15877509, 0.03525476, 0.09547092, 0.04876480, 0.05597015, 0.05288214, 0.05661348, 0.05712815, 0.06021616, 0.05622748, 0.05378281, 0.05133814, 0.04503345, 0.06935152, 0.05313948, 0.05223881, 0.04387545, 0.02328873, 0.04413278, 0.05468348, 0.04760679, 0.04207411, 0.03911477, 0.03937210, 0.03435409, 0.04323212, 0.03782810, 0.03718477, 0.04091611, 0.04001544, 0.03448276, 0.03757077, 0.03564076, 0.03628410, 0.03795677, 0.04567679, 0.04387545, 0.04619146, 0.05365414, 0.04619146, 0.04580546, 0.04773546, 0.07848688, 0.08003088, 0.08260422, 0.08852290, 0.10846629, 0.05584148, 0.09302625, 0.13896037, 0.07629954, 0.14642306, 0.17228513, 0.17781781, 0.20097787, 0.20406588, 0.19467319, 0.19660319, 0.07681420, 0.05918682
0.15697375, 0.72954195, 0.33556356, 0.04053011, 0.17421513, 0.07102419, 0.04966547, 0.09083891, 0.05635615, 0.05751415, 0.05597015, 0.04992280, 0.04837880, 0.04709213, 0.04143078, 0.05455481, 0.04413278, 0.04670612, 0.04091611, 0.02354606, 0.03306742, 0.03602676, 0.03229542, 0.03100875, 0.02856408, 0.02869274, 0.03075142, 0.03525476, 0.03474009, 0.03319609, 0.03345342, 0.04001544, 0.03512609, 0.03885744, 0.03757077, 0.03885744, 0.03911477, 0.04040144, 0.03834277, 0.03911477, 0.04078744, 0.04284611, 0.04413278, 0.04541945, 0.05854349, 0.05030880, 0.05455481, 0.06652084, 0.08479156, 0.05777149, 0.06446217, 0.11927432, 0.08028821, 0.07398353, 0.13883170, 0.22954195, 0.21796191, 0.28988677, 0.31201750, 0.08993824, 0.05082347, 0.04361812
0.15877509, 0.33556356, 0.70702522, 0.04220278, 0.15851776, 0.06420484, 0.04233145, 0.08196089, 0.05146680, 0.05172414, 0.05391148, 0.04387545, 0.04426145, 0.04246011, 0.03512609, 0.04902213, 0.04078744, 0.03911477, 0.03525476, 0.02071539, 0.02920741, 0.03576943, 0.03075142, 0.02663407, 0.02843541, 0.02792074, 0.02779207, 0.03255275, 0.03332476, 0.03499743, 0.03178075, 0.03962944, 0.03911477, 0.04053011, 0.03937210, 0.03615543, 0.03564076, 0.04078744, 0.04155944, 0.03705610, 0.04400412, 0.04336078, 0.04490479, 0.04683479, 0.06459084, 0.05120947, 0.06433350, 0.06896552, 0.09547092, 0.05918682, 0.06948019, 0.14539372, 0.08736490, 0.08093155, 0.16803911, 0.29439012, 0.28319609, 0.35936696, 0.39899640, 0.08826557, 0.05133814, 0.04554812
0.03525476, 0.04053011, 0.04220278, 0.63407102, 0.04979413, 0.06960885, 0.05236747, 0.06291817, 0.06703551, 0.06780751, 0.05880082, 0.04889346, 0.04644879, 0.03872877, 0.03731343, 0.04413278, 0.04426145, 0.03962944, 0.03448276, 0.02431806, 0.03036541, 0.03602676, 0.03190942, 0.02792074, 0.02830674, 0.02624807, 0.02264539, 0.02547607, 0.02071539, 0.02599074, 0.02148739, 0.03911477, 0.03898610, 0.03962944, 0.04413278, 0.03975811, 0.04439012, 0.04091611, 0.03628410, 0.03203809, 0.03499743, 0.03950077, 0.03576943, 0.04001544, 0.02676274, 0.03203809, 0.02689141, 0.02611940, 0.02534740, 0.02264539, 0.02650540, 0.03216675, 0.02521873, 0.02637674, 0.03358209, 0.03872877, 0.03821410, 0.03872877, 0.04053011, 0.03744210, 0.03628410, 0.04078744
0.09547092, 0.17421513, 0.15851776, 0.04979413, 0.77586207, 0.12146166, 0.04477612, 0.13561503, 0.07346886, 0.07321153, 0.06291817, 0.05108080, 0.04876480, 0.04722079, 0.03499743, 0.04786413, 0.04413278, 0.04194545, 0.03808543, 0.02830674, 0.03268142, 0.03576943, 0.03126608, 0.02856408, 0.03049408, 0.02740607, 0.02714874, 0.03062275, 0.03113742, 0.03100875, 0.03010808, 0.03718477, 0.03782810, 0.03885744, 0.03718477, 0.03486876, 0.03898610, 0.03937210, 0.04078744, 0.03383942, 0.03898610, 0.03757077, 0.04258878, 0.04065878, 0.04490479, 0.04181678, 0.04464745, 0.04927946, 0.05622748, 0.04246011, 0.04953680, 0.07436953, 0.05738549, 0.05970149, 0.08003088, 0.11309830, 0.10898096, 0.12982501, 0.13818837, 0.06381884, 0.04387545, 0.04065878
0.04876480, 0.07102419, 0.06420484, 0.06960885, 0.12146166, 0.72619660, 0.07913021, 0.17138446, 0.14114771, 0.15234174, 0.09392692, 0.07784354, 0.06729285, 0.06227483, 0.04863613, 0.06304683, 0.06600618, 0.05764282, 0.04297478, 0.02032939, 0.03525476, 0.04632012, 0.03448276, 0.03268142, 0.03178075, 0.03229542, 0.02933608, 0.03422542, 0.02367473, 0.02496140, 0.02534740, 0.03847144, 0.03885744, 0.03667010, 0.03602676, 0.03178075, 0.03962944, 0.03229542, 0.03088008, 0.03435409, 0.02843541, 0.03113742, 0.04027277, 0.03152342, 0.02753474, 0.03383942, 0.03023675, 0.03178075, 0.03062275, 0.02830674, 0.02997941, 0.03692743, 0.02663407, 0.03962944, 0.04271745, 0.05223881, 0.04670612, 0.05416881, 0.05571282, 0.04078744, 0.04310345, 0.05030880
0.05597015, 0.04966547, 0.04233145, 0.05236747, 0.04477612, 0.07913021, 0.63535769, 0.04850746, 0.22671127, 0.20136387, 0.23816264, 0.33054555, 0.30069480, 0.27457540, 0.19814720, 0.17730314, 0.27792074, 0.24279465, 0.13471436, 0.02187339, 0.09804426, 0.11670098, 0.08697890, 0.07745754, 0.07694287, 0.06356150, 0.05597015, 0.05313948, 0.03679876, 0.03525476, 0.03602676, 0.03088008, 0.03898610, 0.03435409, 0.03319609, 0.03293875, 0.04014411, 0.03589810, 0.03576943, 0.03576943, 0.03641276, 0.03538343, 0.03319609, 0.03525476, 0.03281009, 0.04310345, 0.03345342, 0.03551209, 0.03486876, 0.03255275, 0.03435409, 0.03396809, 0.02946475, 0.04992280, 0.04130211, 0.04361812, 0.04155944, 0.04143078, 0.04439012, 0.04734946, 0.05018013, 0.13239835
0.05288214, 0.09083891, 0.08196089, 0.06291817, 0.13561503, 0.17138446, 0.04850746, 0.72581060, 0.07527020, 0.08093155, 0.05532681, 0.04992280, 0.04246011, 0.04091611, 0.03486876, 0.04529079, 0.04207411, 0.03847144, 0.03216675, 0.02341740, 0.02882141, 0.03499743, 0.02843541, 0.02573340, 0.02586207, 0.02702007, 0.02727741, 0.03152342, 0.02907874, 0.03100875, 0.03126608, 0.03950077, 0.03885744, 0.04040144, 0.04143078, 0.03641276, 0.04040144, 0.03576943, 0.03821410, 0.02689141, 0.03165208, 0.03692743, 0.03988677, 0.03422542, 0.02856408, 0.02907874, 0.02766341, 0.02972208, 0.03165208, 0.02920741, 0.02676274, 0.03962944, 0.03435409, 0.03602676, 0.04593412, 0.06150283, 0.05288214, 0.06266083, 0.06780751, 0.04027277, 0.03679876, 0.03937210
0.05661348, 0.05635615, 0.05146680, 0.06703551, 0.07346886, 0.14114771, 0.22671127, 0.07527020, 0.70522388, 0.46860525, 0.24613999, 0.25540401, 0.19300051, 0.17138446, 0.11927432, 0.16482244, 0.19094184, 0.15066907, 0.08260422, 0.02187339, 0.06819352, 0.09161091, 0.05931549, 0.05146680, 0.05455481, 0.04490479, 0.03757077, 0.03898610, 0.02663407, 0.02920741, 0.02856408, 0.03795677, 0.03860010, 0.03486876, 0.03281009, 0.03281009, 0.03731343, 0.03564076, 0.03564076, 0.04078744, 0.03268142, 0.03358209, 0.03615543, 0.03512609, 0.03293875, 0.03962944, 0.03409676, 0.03589810, 0.03551209, 0.03139475, 0.03589810, 0.03769943, 0.03088008, 0.04863613, 0.04439012, 0.04760679, 0.04554812, 0.04709213, 0.04979413, 0.05005147, 0.04953680, 0.10795162
0.05712815, 0.05751415, 0.05172414, 0.06780751, 0.07321153, 0.15234174, 0.20136387, 0.08093155, 0.46860525, 0.73275862, 0.24420998, 0.23610396, 0.17061245, 0.15324241, 0.11206897, 0.15105507, 0.17434380, 0.13908904, 0.08299022, 0.02277406, 0.06626351, 0.08659290, 0.05764282, 0.05159547, 0.05043747, 0.04207411, 0.03564076, 0.03757077, 0.02830674, 0.03203809, 0.02920741, 0.04040144, 0.03950077, 0.03808543, 0.03679876, 0.03615543, 0.03924344, 0.03860010, 0.04091611, 0.04117344, 0.03499743, 0.03924344, 0.03757077, 0.03872877, 0.03525476, 0.04271745, 0.03679876, 0.03718477, 0.03641276, 0.03268142, 0.03718477, 0.03821410, 0.02560473, 0.05120947, 0.04426145, 0.04696346, 0.04503345, 0.04696346, 0.05069480, 0.05082347, 0.04915080, 0.10164694
0.06021616, 0.05597015, 0.05391148, 0.05880082, 0.06291817, 0.09392692, 0.23816264, 0.05532681, 0.24613999, 0.24420998, 0.68721050, 0.25977869, 0.20921256, 0.18489449, 0.15002573, 0.14693773, 0.19737519, 0.17910448, 0.10537828, 0.02573340, 0.07694287, 0.08389089, 0.07192486, 0.06266083, 0.05777149, 0.04915080, 0.04130211, 0.04413278, 0.03100875, 0.02933608, 0.03023675, 0.03178075, 0.03782810, 0.03435409, 0.03242409, 0.03281009, 0.03769943, 0.03744210, 0.03667010, 0.03962944, 0.03396809, 0.03975811, 0.03847144, 0.03924344, 0.03654143, 0.04336078, 0.03692743, 0.03667010, 0.03589810, 0.03461143, 0.03757077, 0.03975811, 0.02779207, 0.04490479, 0.04439012, 0.04760679, 0.04889346, 0.05005147, 0.05159547, 0.05211014, 0.04889346, 0.10589295
