0.82141019, 0.15362841, 0.13419969, 0.05571282, 0.10627895, 0.07205353, 0.04786413, 0.07475553, 0.06073083, 0.06124550, 0.05584148, 0.05326814, 0.04876480, 0.04734946, 0.04516212, 0.04027277, 0.05494081, 0.04696346, 0.04194545, 0.03924344, 0.04078744, 0.04940813, 0.04310345, 0.03924344, 0.03847144, 0.04027277, 0.04207411, 0.04284611, 0.04130211, 0.04760679, 0.04207411, 0.04580546, 0.04863613, 0.04503345, 0.05108080, 0.04361812, 0.04927946, 0.04194545, 0.04143078, 0.03281009, 0.04400412, 0.04117344, 0.04297478, 0.04258878, 0.04207411, 0.04876480, 0.05751415, 0.06677818, 0.04374678, 0.08659290, 0.05712815, 0.15041173, 0.13342769, 0.14693773, 0.17846114, 0.25797735, 0.18798250, 0.16958312, 0.23430262, 0.11708698, 0.06304683, 0.06291817
0.15362841, 0.78383942, 0.48919197, 0.09495625, 0.25746269, 0.16057643, 0.05198147, 0.15800309, 0.08144622, 0.07810087, 0.05545548, 0.05185280, 0.05249614, 0.04799279, 0.04490479, 0.03564076, 0.05571282, 0.04632012, 0.03962944, 0.04246011, 0.03872877, 0.04361812, 0.04078744, 0.03911477, 0.04065878, 0.04426145, 0.04619146, 0.04361812, 0.04104478, 0.04799279, 0.04181678, 0.05185280, 0.05777149, 0.04773546, 0.05905816, 0.04812146, 0.05429748, 0.04876480, 0.04992280, 0.02985075, 0.03769943, 0.03872877, 0.04001544, 0.03628410, 0.03564076, 0.03654143, 0.04194545, 0.04477612, 0.03486876, 0.08723623, 0.04336078, 0.17099846, 0.25887802, 0.08697890, 0.26505404, 0.17923314, 0.32514153, 0.35627895, 0.09894493, 0.07707154, 0.05301081, 0.05558415
0.13419969, 0.48919197, 0.76994339, 0.11052496, 0.24704066, 0.17601647, 0.05018013, 0.16752445, 0.08569223, 0.08118888, 0.04927946, 0.04747813, 0.04670612, 0.04606279, 0.04348945, 0.03615543, 0.04940813, 0.04284611, 0.03937210, 0.04207411, 0.03679876, 0.04181678, 0.04284611, 0.04181678, 0.04168811, 0.04529079, 0.04850746, 0.04207411, 0.04336078, 0.04889346, 0.04181678, 0.05378281, 0.05944416, 0.04734946, 0.05802882, 0.04992280, 0.05468348, 0.04825013, 0.05082347, 0.03268142, 0.03679876, 0.04310345, 0.04091611, 0.03306742, 0.03512609, 0.03872877, 0.04310345, 0.04464745, 0.03152342, 0.08440556, 0.04297478, 0.16495111, 0.27817808, 0.07900154, 0.26646938, 0.15980443, 0.31420484, 0.36335564, 0.09212558, 0.07205353, 0.04825013, 0.05275347
0.05571282, 0.09495625, 0.11052496, 0.70342254, 0.11477097, 0.18167782, 0.05069480, 0.14719506, 0.09688626, 0.07501287, 0.05120947, 0.04889346, 0.04387545, 0.04130211, 0.04258878, 0.03152342, 0.04683479, 0.04194545, 0.03576943, 0.03499743, 0.03808543, 0.03950077, 0.03808543, 0.03924344, 0.03950077, 0.04207411, 0.04117344, 0.03705610, 0.04361812, 0.04696346, 0.03975811, 0.05635615, 0.06278950, 0.05404014, 0.06484817, 0.05404014, 0.06034483, 0.04799279, 0.04953680, 0.02637674, 0.04683479, 0.04053011, 0.04439012, 0.04014411, 0.03306742, 0.03396809, 0.03100875, 0.03268142, 0.02380340, 0.03564076, 0.03088008, 0.05159547, 0.07745754, 0.04091611, 0.07231086, 0.05378281, 0.07797221, 0.08350489, 0.04426145, 0.04194545, 0.04027277, 0.04619146
0.10627895, 0.25746269, 0.24704066, 0.11477097, 0.79400412, 0.22941328, 0.06008749, 0.23211529, 0.10923829, 0.10447761, 0.06394750, 0.06085950, 0.05571282, 0.04979413, 0.04953680, 0.03371076, 0.06394750, 0.05120947, 0.04220278, 0.03988677, 0.03667010, 0.04413278, 0.03769943, 0.03975811, 0.04117344, 0.04117344, 0.04387545, 0.04271745, 0.04040144, 0.05005147, 0.04104478, 0.04863613, 0.05365414, 0.04773546, 0.05494081, 0.04953680, 0.05481215, 0.05030880, 0.04979413, 0.02907874, 0.03975811, 0.04284611, 0.04606279, 0.04001544, 0.04014411, 0.04053011, 0.04207411, 0.04091611, 0.03474009, 0.06073083, 0.03937210, 0.10229027, 0.15491508, 0.06497684, 0.15092640, 0.10795162, 0.16906845, 0.18283582, 0.07617087, 0.06330417, 0.05262481, 0.06253217
0.07205353, 0.16057643, 0.17601647, 0.18167782, 0.22941328, 0.75772002, 0.07758621, 0.45728255, 0.17267113, 0.13008235, 0.07990221, 0.06922285, 0.05880082, 0.05828616, 0.05661348, 0.03474009, 0.06098816, 0.05030880, 0.04078744, 0.04220278, 0.03576943, 0.05005147, 0.03795677, 0.03911477, 0.04001544, 0.03769943, 0.03847144, 0.04246011, 0.03872877, 0.04220278, 0.03821410, 0.05146680, 0.05931549, 0.04696346, 0.06150283, 0.04889346, 0.05494081, 0.04709213, 0.05056613, 0.02740607, 0.04040144, 0.03975811, 0.04091611, 0.03744210, 0.03293875, 0.03679876, 0.03602676, 0.03564076, 0.02959341, 0.04850746, 0.03731343, 0.07256819, 0.11412764, 0.05108080, 0.10524961, 0.07591354, 0.11361297, 0.12133299, 0.05545548, 0.05172414, 0.04953680, 0.05571282
0.04786413, 0.05198147, 0.05018013, 0.05069480, 0.06008749, 0.07758621, 0.70663922, 0.08646423, 0.22156459, 0.12467833, 0.47130726, 0.39925373, 0.29207411, 0.28860010, 0.28705610, 0.04258878, 0.21062790, 0.22014925, 0.16366444, 0.06690685, 0.06317550, 0.07282553, 0.04722079, 0.04567679, 0.04155944, 0.03396809, 0.03448276, 0.04220278, 0.03551209, 0.03100875, 0.03769943, 0.03190942, 0.03229542, 0.03602676, 0.03293875, 0.03461143, 0.03461143, 0.03448276, 0.03679876, 0.02431806, 0.03203809, 0.03190942, 0.03293875, 0.03345342, 0.03113742, 0.03667010, 0.03075142, 0.02702007, 0.03383942, 0.02586207, 0.03178075, 0.03860010, 0.04271745, 0.04825013, 0.04336078, 0.04451879, 0.04644879, 0.04529079, 0.05108080, 0.04747813, 0.08787957, 0.13419969
0.07475553, 0.15800309, 0.16752445, 0.14719506, 0.23211529, 0.45728255, 0.08646423, 0.78486876, 0.19377252, 0.14526505, 0.08942357, 0.07385486, 0.06562017, 0.06278950, 0.06278950, 0.03448276, 0.07269686, 0.05429748, 0.04490479, 0.04104478, 0.03808543, 0.05043747, 0.03821410, 0.03834277, 0.03924344, 0.03924344, 0.03937210, 0.04323212, 0.03872877, 0.04773546, 0.03782810, 0.04902213, 0.05481215, 0.04541945, 0.05802882, 0.05159547, 0.05301081, 0.04593412, 0.04992280, 0.03152342, 0.04040144, 0.04310345, 0.04310345, 0.03988677, 0.03744210, 0.03654143, 0.03808543, 0.03538343, 0.03062275, 0.04747813, 0.03808543, 0.07102419, 0.11155430, 0.05815749, 0.10396294, 0.07900154, 0.11387030, 0.12159032, 0.06201750, 0.05468348, 0.05764282, 0.06085950
0.06073083, 0.08144622, 0.08569223, 0.09688626, 0.10923829, 0.17267113, 0.22156459, 0.19377252, 0.75386001, 0.20844056, 0.22568194, 0.16881112, 0.12776634, 0.12133299, 0.11798765, 0.03769943, 0.12313433, 0.10036027, 0.07771487, 0.04361812, 0.04464745, 0.06073083, 0.03950077, 0.03860010, 0.03769943, 0.03512609, 0.03383942, 0.04361812, 0.03860010, 0.04001544, 0.03757077, 0.04181678, 0.04490479, 0.03911477, 0.04606279, 0.04284611, 0.04336078, 0.04284611, 0.03975811, 0.02985075, 0.03821410, 0.03615543, 0.03821410, 0.04117344, 0.02985075, 0.03757077, 0.03152342, 0.03023675, 0.03126608, 0.03782810, 0.03216675, 0.04837880, 0.06510551, 0.04709213, 0.06587751, 0.06047349, 0.06613484, 0.06870818, 0.05301081, 0.05005147, 0.07758621, 0.09714359
0.06124550, 0.07810087, 0.08118888, 0.07501287, 0.10447761, 0.13008235, 0.12467833, 0.14526505, 0.20844056, 0.82501287, 0.14204838, 0.10705095, 0.08646423, 0.08208955, 0.08221822, 0.04233145, 0.08762223, 0.07372620, 0.06176016, 0.04413278, 0.03435409, 0.05674215, 0.03178075, 0.03268142, 0.03396809, 0.03551209, 0.03345342, 0.04117344, 0.03692743, 0.04027277, 0.03911477, 0.03988677, 0.04374678, 0.04143078, 0.04323212, 0.04194545, 0.04310345, 0.04143078, 0.04400412, 0.02972208, 0.04065878, 0.03718477, 0.03898610, 0.03795677, 0.03512609, 0.04014411, 0.03435409, 0.03358209, 0.03757077, 0.03306742, 0.03435409, 0.04863613, 0.06137416, 0.05352548, 0.06034483, 0.05506948, 0.06253217, 0.06536284, 0.06034483, 0.05159547, 0.06176016, 0.07166752
0.05584148, 0.05545548, 0.04927946, 0.05120947, 0.06394750, 0.07990221, 0.47130726, 0.08942357, 0.22568194, 0.14204838, 0.76852805, 0.46525991, 0.34148224, 0.31690685, 0.29876480, 0.04554812, 0.26209470, 0.24549665, 0.17074112, 0.06703551, 0.06587751, 0.08054555, 0.04773546, 0.04632012, 0.04464745, 0.03847144, 0.03975811, 0.04426145, 0.04001544, 0.03705610, 0.04258878, 0.03731343, 0.03628410, 0.03821410, 0.03679876, 0.03962944, 0.03988677, 0.03962944, 0.04130211, 0.02920741, 0.03834277, 0.03654143, 0.03654143, 0.03872877, 0.03088008, 0.04207411, 0.03319609, 0.03178075, 0.03757077, 0.03036541, 0.03615543, 0.04014411, 0.04413278, 0.05352548, 0.04567679, 0.04837880, 0.04696346, 0.04464745, 0.05931549, 0.05172414, 0.10190427, 0.16109110
0.05326814, 0.05185280, 0.04747813, 0.04889346, 0.06085950, 0.06922285, 0.39925373, 0.07385486, 0.16881112, 0.10705095, 0.46525991, 0.75746269, 0.45162120, 0.42936181, 0.39011837, 0.04143078, 0.30648482, 0.33208955, 0.21680391, 0.07462687, 0.08144622, 0.08607823, 0.05712815, 0.05481215, 0.05069480, 0.04014411, 0.04027277, 0.04632012, 0.04413278, 0.03757077, 0.04683479, 0.03782810, 0.03860010, 0.03911477, 0.03589810, 0.03795677, 0.03834277, 0.04155944, 0.03975811, 0.02611940, 0.03872877, 0.03924344, 0.03847144, 0.03769943, 0.03190942, 0.04181678, 0.03525476, 0.03113742, 0.03769943, 0.02856408, 0.03538343, 0.03576943, 0.03885744, 0.05622748, 0.04168811, 0.04670612, 0.04207411, 0.04143078, 0.05790015, 0.05159547, 0.10923829, 0.18746783
0.04876480, 0.05249614, 0.04670612, 0.04387545, 0.05571282, 0.05880082, 0.29207411, 0.06562017, 0.12776634, 0.08646423, 0.34148224, 0.45162120, 0.77238806, 0.57475553, 0.43335049, 0.04413278, 0.42202779, 0.51080803, 0.28499743, 0.08710757, 0.10434894, 0.10589295, 0.07243953, 0.06780751, 0.06278950, 0.04413278, 0.04644879, 0.05506948, 0.04451879, 0.04220278, 0.04966547, 0.04271745, 0.04336078, 0.04194545, 0.04104478, 0.04284611, 0.04040144, 0.04490479, 0.04078744, 0.02663407, 0.04400412, 0.04426145, 0.04413278, 0.04258878, 0.03628410, 0.04850746, 0.03847144, 0.03293875, 0.03860010, 0.02972208, 0.04001544, 0.03782810, 0.03718477, 0.06111683, 0.04181678, 0.04477612, 0.04168811, 0.04078744, 0.05674215, 0.05429748, 0.13445703, 0.24794133
0.04734946, 0.04799279, 0.04606279, 0.04130211, 0.04979413, 0.05828616, 0.28860010, 0.06278950, 0.12133299, 0.08208955, 0.31690685, 0.42936181, 0.57475553, 0.77328873, 0.52406073, 0.04464745, 0.35036027, 0.52470407, 0.33196089, 0.09572826, 0.10563562, 0.10280494, 0.07192486, 0.06729285, 0.06214617, 0.04361812, 0.04632012, 0.05391148, 0.04400412, 0.03757077, 0.04850746, 0.04040144, 0.04001544, 0.04053011, 0.03808543, 0.04078744, 0.03834277, 0.04670612, 0.04091611, 0.02676274, 0.04168811, 0.04246011, 0.04271745, 0.04040144, 0.03435409, 0.04812146, 0.03988677, 0.03281009, 0.03731343, 0.02920741, 0.03924344, 0.03551209, 0.03551209, 0.05751415, 0.04053011, 0.04490479, 0.04014411, 0.04027277, 0.05326814, 0.05043747, 0.11773031, 0.21139990
0.04516212, 0.04490479, 0.04348945, 0.04258878, 0.04953680, 0.05661348, 0.28705610, 0.06278950, 0.11798765, 0.08221822, 0.29876480, 0.39011837, 0.43335049, 0.52406073, 0.74909933, 0.04284611, 0.25913536, 0.40607308, 0.34264025, 0.10499228, 0.09637159, 0.08556356, 0.06626351, 0.06356150, 0.05751415, 0.03988677, 0.04207411, 0.04953680, 0.04091611, 0.03641276, 0.04734946, 0.03667010, 0.03667010, 0.03872877, 0.03551209, 0.03872877, 0.03692743, 0.03988677, 0.03885744, 0.02444673, 0.03757077, 0.03975811, 0.03885744, 0.03679876, 0.03203809, 0.04027277, 0.03525476, 0.03062275, 0.03641276, 0.02804941, 0.03422542, 0.03293875, 0.03525476, 0.05223881, 0.03847144, 0.03950077, 0.03872877, 0.03898610, 0.04734946, 0.04516212, 0.09701493, 0.16726711
